ID,Region,Region or State,Year,Land use,Value,Units,Source,Price per Acre (USD),Total Land (m²),Price (USD),Price per m² (USD),release year,Month,Day
0.012775986107665616,4,18,0.19444444444444442,14,0.9692784195546627,0,0,0.0,0.9692784195546627,0.9692784195546627,0.0,2024,9,13
0.01345819895807493,2,60,0.19444444444444442,14,0.6450276243093923,0,0,0.0,0.6450276243093923,0.6450276243093922,0.0,2024,9,13
0.013768295708260991,18,49,0.19444444444444442,14,0.8108990457056756,0,0,0.0,0.8108990457056756,0.8108990457056755,0.0,2024,9,13
0.01538079880922849,1,15,0.19444444444444442,14,0.1718566884312741,0,0,0.0,0.1718566884312741,0.1718566884312741,0.0,2024,9,13
0.015628876209377307,12,35,0.26388888888888884,14,0.24196383726770465,0,0,0.0,0.24196383726770465,0.24196383726770465,0.0,2024,9,13
0.01612503100967505,12,10,0.26388888888888884,14,0.0530721580445338,0,0,0.0,0.0530721580445338,0.05307215804453369,0.0,2024,9,13
0.016187050359712185,12,25,0.26388888888888884,14,0.2649422400803617,0,0,0.0,0.2649422400803616,0.2649422400803616,0.0,2024,9,13
0.01624906970974943,12,12,0.26388888888888884,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.01668320516000993,4,18,0.26388888888888884,14,0.9694039845973548,0,0,0.0,0.9694039845973548,0.9694039845973548,0.0,2024,9,13
0.017365418010419242,2,60,0.26388888888888884,14,0.6451531893520844,0,0,0.0,0.6451531893520844,0.6451531893520843,0.0,2024,9,13
0.017675514760605304,18,49,0.26388888888888884,14,0.8111083207768292,0,0,0.0,0.811108320776829,0.811108320776829,0.0,2024,9,13
0.019288017861572804,1,15,0.26388888888888884,14,0.17524694458396117,0,0,0.0,0.17524694458396117,0.17524694458396117,0.0,2024,9,13
0.01953609526172162,12,35,0.33333333333333337,14,0.24179641721078182,0,0,0.0,0.24179641721078182,0.24179641721078193,0.0,2024,9,13
0.020032250062019363,12,10,0.33333333333333337,14,0.0530721580445338,0,0,0.0,0.0530721580445338,0.05307215804453369,0.0,2024,9,13
0.020094269412056498,12,25,0.33333333333333337,14,0.2649422400803617,0,0,0.0,0.2649422400803616,0.2649422400803616,0.0,2024,9,13
0.020156288762093744,12,12,0.33333333333333337,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.02059042421235424,4,18,0.33333333333333337,14,0.9669345387577433,0,0,0.0,0.9669345387577433,0.9669345387577432,0.0,2024,9,13
0.021272637062763555,2,60,0.33333333333333337,14,0.6447764942240081,0,0,0.0,0.644776494224008,0.6447764942240081,0.0,2024,9,13
0.021582733812949617,18,49,0.33333333333333337,14,0.8096433952787544,0,0,0.0,0.8096433952787545,0.8096433952787544,0.0,2024,9,13
0.023195236913917117,1,15,0.33333333333333337,14,0.17210781851665824,0,0,0.0,0.17210781851665835,0.17210781851665824,0.0,2024,9,13
0.023443314314065933,12,35,0.4027777777777778,14,0.24179641721078182,0,0,0.0,0.24179641721078182,0.24179641721078193,0.0,2024,9,13
0.023939469114363676,12,10,0.4027777777777778,14,0.0530721580445338,0,0,0.0,0.0530721580445338,0.05307215804453369,0.0,2024,9,13
0.024001488464400922,12,25,0.4027777777777778,14,0.2649422400803617,0,0,0.0,0.2649422400803616,0.2649422400803616,0.0,2024,9,13
0.024063507814438057,12,12,0.4027777777777778,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.024497643264698554,4,18,0.4027777777777778,14,0.9669345387577433,0,0,0.0,0.9669345387577433,0.9669345387577432,0.0,2024,9,13
0.025179856115107924,2,60,0.4027777777777778,14,0.6447764942240081,0,0,0.0,0.644776494224008,0.6447764942240081,0.0,2024,9,13
0.02548995286529393,18,49,0.4027777777777778,14,0.8096433952787544,0,0,0.0,0.8096433952787545,0.8096433952787544,0.0,2024,9,13
0.02710245596626143,1,15,0.4027777777777778,14,0.17210781851665824,0,0,0.0,0.17210781851665835,0.17210781851665824,0.0,2024,9,13
0.027350533366410357,12,35,0.45833333333333337,14,0.24179641721078182,0,0,0.0,0.24179641721078182,0.24179641721078193,0.0,2024,9,13
0.02784668816670799,12,10,0.45833333333333337,14,0.0530721580445338,0,0,0.0,0.0530721580445338,0.05307215804453369,0.0,2024,9,13
0.027908707516745235,12,25,0.45833333333333337,14,0.2649422400803617,0,0,0.0,0.2649422400803616,0.2649422400803616,0.0,2024,9,13
0.027970726866782425,12,12,0.45833333333333337,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.028404862317042867,4,18,0.45833333333333337,14,0.9669345387577433,0,0,0.0,0.9669345387577433,0.9669345387577432,0.0,2024,9,13
0.029087075167452237,2,60,0.45833333333333337,14,0.6447764942240081,0,0,0.0,0.644776494224008,0.6447764942240081,0.0,2024,9,13
0.0293971719176383,18,49,0.45833333333333337,14,0.8096433952787544,0,0,0.0,0.8096433952787545,0.8096433952787544,0.0,2024,9,13
0.031009675018605742,1,15,0.45833333333333337,14,0.17210781851665824,0,0,0.0,0.17210781851665835,0.17210781851665824,0.0,2024,9,13
0.03125775241875467,12,35,0.513888888888889,14,0.24091746191193708,0,0,0.0,0.24091746191193708,0.24091746191193708,0.0,2024,9,13
0.0317539072190523,12,10,0.513888888888889,14,0.05177465260338188,0,0,0.0,0.05177465260338188,0.05177465260338199,0.0,2024,9,13
0.03181592656908955,12,25,0.513888888888889,14,0.2635191695965178,0,0,0.0,0.2635191695965178,0.26351916959651767,0.0,2024,9,13
0.03187794591912674,12,12,0.513888888888889,14,0.0016742005692281792,0,0,0.0,0.0016742005692284012,0.0016742005692281792,0.0,2024,9,13
0.03231208136938718,4,18,0.513888888888889,14,0.9624979072492885,0,0,0.0,0.9624979072492885,0.9624979072492885,0.0,2024,9,13
0.032994294219796605,2,60,0.513888888888889,14,0.6460739996651599,0,0,0.0,0.6460739996651599,0.6460739996651599,0.0,2024,9,13
0.03330439096998267,18,49,0.513888888888889,14,0.8090574250795246,0,0,0.0,0.8090574250795245,0.8090574250795245,0.0,2024,9,13
0.034916894070950166,1,15,0.513888888888889,14,0.17210781851665824,0,0,0.0,0.17210781851665835,0.17210781851665824,0.0,2024,9,13
0.03516497147109898,12,35,0.5833333333333334,14,0.24091746191193708,0,0,0.0,0.24091746191193708,0.24091746191193708,0.0,2024,9,13
0.035661126271396615,12,10,0.5833333333333334,14,0.05177465260338188,0,0,0.0,0.05177465260338188,0.05177465260338199,0.0,2024,9,13
0.03572314562143386,12,25,0.5833333333333334,14,0.2635191695965178,0,0,0.0,0.2635191695965178,0.26351916959651767,0.0,2024,9,13
0.035785164971471106,12,12,0.5833333333333334,14,0.0016742005692281792,0,0,0.0,0.0016742005692284012,0.0016742005692281792,0.0,2024,9,13
0.036219300421731604,4,18,0.5833333333333334,14,0.9624979072492885,0,0,0.0,0.9624979072492885,0.9624979072492885,0.0,2024,9,13
0.03690151327214092,2,60,0.5833333333333334,14,0.6460739996651599,0,0,0.0,0.6460739996651599,0.6460739996651599,0.0,2024,9,13
0.03721161002232698,18,49,0.5833333333333334,14,0.8090574250795246,0,0,0.0,0.8090574250795245,0.8090574250795245,0.0,2024,9,13
0.03882411312329448,1,15,0.5833333333333334,14,0.17210781851665824,0,0,0.0,0.17210781851665835,0.17210781851665824,0.0,2024,9,13
0.039072190523443295,12,35,0.6527777777777778,14,0.24024778168424588,0,0,0.0,0.24024778168424588,0.24024778168424576,0.0,2024,9,13
0.03956834532374104,12,10,0.6527777777777778,14,0.05236062280261167,0,0,0.0,0.05236062280261178,0.05236062280261178,0.0,2024,9,13
0.03963036467377817,12,25,0.6527777777777778,14,0.2618449690272895,0,0,0.0,0.2618449690272895,0.2618449690272894,0.0,2024,9,13
0.03969238402381542,12,12,0.6527777777777778,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.04012651947407592,4,18,0.6527777777777778,14,0.960865561694291,0,0,0.0,0.9608655616942909,0.9608655616942909,0.0,2024,9,13
0.04080873232448523,2,60,0.6527777777777778,14,0.645195044366315,0,0,0.0,0.645195044366315,0.645195044366315,0.0,2024,9,13
0.04111882907467129,18,49,0.6527777777777778,14,0.806587979239913,0,0,0.0,0.806587979239913,0.806587979239913,0.0,2024,9,13
0.04273133217563879,1,15,0.6527777777777778,14,0.17206596350242764,0,0,0.0,0.17206596350242775,0.17206596350242753,0.0,2024,9,13
0.04297940957578761,12,35,0.7222222222222223,14,0.24024778168424588,0,0,0.0,0.24024778168424588,0.24024778168424576,0.0,2024,9,13
0.04347556437608535,12,10,0.7222222222222223,14,0.05236062280261167,0,0,0.0,0.05236062280261178,0.05236062280261178,0.0,2024,9,13
0.04353758372612254,12,25,0.7222222222222223,14,0.2618449690272895,0,0,0.0,0.2618449690272895,0.2618449690272894,0.0,2024,9,13
0.04359960307615973,12,12,0.7222222222222223,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.04403373852642023,4,18,0.7222222222222223,14,0.960865561694291,0,0,0.0,0.9608655616942909,0.9608655616942909,0.0,2024,9,13
0.044715951376829544,2,60,0.7222222222222223,14,0.645195044366315,0,0,0.0,0.645195044366315,0.645195044366315,0.0,2024,9,13
0.045026048127015605,18,49,0.7222222222222223,14,0.806587979239913,0,0,0.0,0.806587979239913,0.806587979239913,0.0,2024,9,13
0.046638551227983105,1,15,0.7222222222222223,14,0.17206596350242764,0,0,0.0,0.17206596350242775,0.17206596350242753,0.0,2024,9,13
0.04688662862813192,12,35,0.7916666666666667,14,0.24024778168424588,0,0,0.0,0.24024778168424588,0.24024778168424576,0.0,2024,9,13
0.047382783428429665,12,10,0.7916666666666667,14,0.05236062280261167,0,0,0.0,0.05236062280261178,0.05236062280261178,0.0,2024,9,13
0.04744480277846691,12,25,0.7916666666666667,14,0.2618031140130588,0,0,0.0,0.2618031140130588,0.2618031140130589,0.0,2024,9,13
0.0475068221285041,12,12,0.7916666666666667,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.04794095757876454,4,18,0.7916666666666667,14,0.9607818516658296,0,0,0.0,0.9607818516658296,0.9607818516658295,0.0,2024,9,13
0.048623170429173856,2,60,0.7916666666666667,14,0.6449857692951616,0,0,0.0,0.6449857692951616,0.6449857692951615,0.0,2024,9,13
0.04893326717935992,18,49,0.7916666666666667,14,0.8065461242256823,0,0,0.0,0.8065461242256823,0.8065461242256823,0.0,2024,9,13
0.05054577028032742,1,15,0.7916666666666667,14,0.17206596350242764,0,0,0.0,0.17206596350242775,0.17206596350242753,0.0,2024,9,13
0.05079384768047629,12,35,0.8611111111111112,14,0.24024778168424588,0,0,0.0,0.24024778168424588,0.24024778168424576,0.0,2024,9,13
0.05129000248077398,12,10,0.8611111111111112,14,0.05236062280261167,0,0,0.0,0.05236062280261178,0.05236062280261178,0.0,2024,9,13
0.05135202183081122,12,25,0.8611111111111112,14,0.2618031140130588,0,0,0.0,0.2618031140130588,0.2618031140130589,0.0,2024,9,13
0.05141404118084841,12,12,0.8611111111111112,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.051848176631108855,4,18,0.8611111111111112,14,0.9607818516658296,0,0,0.0,0.9607818516658296,0.9607818516658295,0.0,2024,9,13
0.052530389481518225,2,60,0.8611111111111112,14,0.6449857692951616,0,0,0.0,0.6449857692951616,0.6449857692951615,0.0,2024,9,13
0.05284048623170423,18,49,0.8611111111111112,14,0.8065461242256823,0,0,0.0,0.8065461242256823,0.8065461242256823,0.0,2024,9,13
0.054452989332671786,1,15,0.8611111111111112,14,0.17206596350242764,0,0,0.0,0.17206596350242775,0.17206596350242753,0.0,2024,9,13
0.05470106673282066,12,35,0.9305555555555556,14,0.2398292315419388,0,0,0.0,0.2398292315419387,0.2398292315419387,0.0,2024,9,13
0.05519722153311829,12,10,0.9305555555555556,14,0.05219320274568895,0,0,0.0,0.05219320274568895,0.05219320274568895,0.0,2024,9,13
0.055259240883155536,12,25,0.9305555555555556,14,0.2600033484011385,0,0,0.0,0.2600033484011385,0.2600033484011385,0.0,2024,9,13
0.055321260233192726,12,12,0.9305555555555556,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.055755395683453224,4,18,0.9305555555555556,14,0.9596936212958314,0,0,0.0,0.9596936212958312,0.9596936212958312,0.0,2024,9,13
0.05643760853386259,2,60,0.9305555555555556,14,0.6438975389251633,0,0,0.0,0.6438975389251633,0.6438975389251632,0.0,2024,9,13
0.056747705284048655,18,49,0.9305555555555556,14,0.8052486187845305,0,0,0.0,0.8052486187845305,0.8052486187845304,0.0,2024,9,13
0.058360208385016155,1,15,0.9305555555555556,14,0.17206596350242764,0,0,0.0,0.17206596350242775,0.17206596350242753,0.0,2024,9,13
0.05860828578516497,12,35,1.0,14,0.2398292315419388,0,0,0.0,0.2398292315419387,0.2398292315419387,0.0,2024,9,13
0.0591044405854626,12,10,1.0,14,0.05219320274568895,0,0,0.0,0.05219320274568895,0.05219320274568895,0.0,2024,9,13
0.05916645993549985,12,25,1.0,14,0.2600452034153692,0,0,0.0,0.2600452034153693,0.2600452034153692,0.0,2024,9,13
0.059228479285537095,12,12,1.0,14,0.001632345554997472,0,0,0.0,0.001632345554997583,0.001632345554997472,0.0,2024,9,13
0.05966261473579759,4,18,1.0,14,0.9596936212958314,0,0,0.0,0.9596936212958312,0.9596936212958312,0.0,2024,9,13
0.060344827586206906,2,60,1.0,14,0.6438975389251633,0,0,0.0,0.6438975389251633,0.6438975389251632,0.0,2024,9,13
0.06065492433639297,18,49,1.0,14,0.8052486187845305,0,0,0.0,0.8052486187845305,0.8052486187845304,0.0,2024,9,13
0.06226742743736047,1,15,1.0,14,0.17202410848819694,0,0,0.0,0.17202410848819683,0.17202410848819694,0.0,2024,9,13
0.06251550483750928,12,35,0.0,13,0.02130420224342877,0,0,0.0,0.02130420224342877,0.021304202243428882,0.0,2024,9,13
0.06301165963780703,12,10,0.0,13,0.02360622802611756,0,0,0.0,0.02360622802611767,0.02360622802611745,0.0,2024,9,13
0.06307367898784422,12,25,0.0,13,0.09894525364138618,0,0,0.0,0.09894525364138618,0.09894525364138618,0.0,2024,9,13
0.06313569833788141,12,12,0.0,13,4.1855014230707255e-05,0,0,0.0,4.1855014230707255e-05,4.1855014230707255e-05,0.0,2024,9,13
0.06325973703795584,8,27,0.0,13,0.4691947095262013,0,0,0.0,0.4691947095262013,0.4691947095262013,0.0,2024,9,13
0.06332175638799303,8,61,0.0,13,0.5308052904737988,0,0,0.0,0.5308052904737988,0.5308052904737988,0.0,2024,9,13
0.06338377573803028,8,28,0.0,13,0.9330319772308723,0,0,0.0,0.9330319772308724,0.9330319772308723,0.0,2024,9,13
0.06350781443810466,4,43,0.0,13,0.5567553992968358,0,0,0.0,0.5567553992968357,0.5567553992968358,0.0,2024,9,13
0.0635698337881419,4,18,0.0,13,0.5667168926837436,0,0,0.0,0.5667168926837436,0.5667168926837436,0.0,2024,9,13
0.0636318531381791,4,17,0.0,13,0.9870668006027122,0,0,0.0,0.9870668006027122,0.9870668006027122,0.0,2024,9,13
0.06394194988836516,14,50,0.0,13,0.7744433283107317,0,0,0.0,0.7744433283107317,0.7744433283107317,0.0,2024,9,13
0.0640039692384024,14,33,0.0,13,0.9805792733969529,0,0,0.0,0.9805792733969529,0.9805792733969529,0.0,2024,9,13
0.06419002728851397,2,58,0.0,13,0.24242424242424243,0,0,0.0,0.24242424242424254,0.24242424242424254,0.0,2024,9,13
0.06425204663855122,2,60,0.0,13,0.08262179809141135,0,0,0.0,0.08262179809141135,0.08262179809141135,0.0,2024,9,13
0.06431406598858846,2,39,0.0,13,0.31818181818181823,0,0,0.0,0.31818181818181823,0.31818181818181823,0.0,2024,9,13
0.06437608533862565,2,21,0.0,13,0.43525029298509965,0,0,0.0,0.43525029298509965,0.4352502929850996,0.0,2024,9,13
0.06443810468866285,2,53,0.0,13,0.38812154696132595,0,0,0.0,0.38812154696132606,0.38812154696132595,0.0,2024,9,13
0.06456214338873728,18,49,0.0,13,0.21710195881466599,0,0,0.0,0.21710195881466599,0.21710195881466599,0.0,2024,9,13
0.06462416273877447,18,14,0.0,13,0.44546291645739167,0,0,0.0,0.4454629164573916,0.4454629164573916,0.0,2024,9,13
0.06468618208881172,18,13,0.0,13,0.12041687594173778,0,0,0.0,0.12041687594173778,0.12041687594173789,0.0,2024,9,13
0.06474820143884896,18,1,0.0,13,0.3459735476310062,0,0,0.0,0.3459735476310063,0.3459735476310062,0.0,2024,9,13
0.0648102207888861,7,11,0.0,13,0.9288464758078018,0,0,0.0,0.9288464758078019,0.9288464758078018,0.0,2024,9,13
0.06487224013892334,6,29,0.0,13,0.3467687929013896,0,0,0.0,0.3467687929013896,0.3467687929013896,0.0,2024,9,13
0.06493425948896053,6,5,0.0,13,0.36715218483174283,0,0,0.0,0.36715218483174294,0.36715218483174283,0.0,2024,9,13
0.06499627883899778,6,23,0.0,13,0.21492549807466943,0,0,0.0,0.21492549807466943,0.21492549807466932,0.0,2024,9,13
0.06512031753907216,20,44,0.0,13,0.7099866063954462,0,0,0.0,0.7099866063954463,0.7099866063954462,0.0,2024,9,13
0.06530637558918384,10,31,0.0,13,0.4737569060773481,0,0,0.0,0.47375690607734816,0.47375690607734805,0.0,2024,9,13
0.06543041428925822,10,62,0.0,13,0.09291813159216478,0,0,0.0,0.09291813159216478,0.09291813159216467,0.0,2024,9,13
0.06549243363929541,10,7,0.0,13,0.35815335677214133,0,0,0.0,0.35815335677214133,0.35815335677214133,0.0,2024,9,13
0.06555445298933266,10,37,0.0,13,0.10472124560522356,0,0,0.0,0.10472124560522345,0.10472124560522356,0.0,2024,9,13
0.0656164723393699,10,4,0.0,13,0.04013895864724604,0,0,0.0,0.040138958647245926,0.04013895864724604,0.0,2024,9,13
0.06567849168940709,10,56,0.0,13,0.06964674367989288,0,0,0.0,0.06964674367989288,0.06964674367989288,0.0,2024,9,13
0.06574051103944434,10,34,0.0,13,0.02285283776996483,0,0,0.0,0.02285283776996494,0.02285283776996494,0.0,2024,9,13
0.06580253038948147,17,46,0.0,13,0.9795747530554161,0,0,0.0,0.9795747530554161,0.9795747530554161,0.0,2024,9,13
0.06586454973951872,16,59,0.0,13,0.29850996149338693,0,0,0.0,0.29850996149338693,0.29850996149338693,0.0,2024,9,13
0.06592656908955596,16,45,0.0,13,0.20546626485853003,0,0,0.0,0.20546626485853003,0.20546626485853003,0.0,2024,9,13
0.06598858843959315,16,6,0.0,13,0.4755985267034991,0,0,0.0,0.4755985267034991,0.4755985267034991,0.0,2024,9,13
0.06611262713966753,1,2,0.0,13,,0,0,0.0,,,,2024,9,13
0.06617464648970478,1,15,0.0,13,,0,0,0.0,,,,2024,9,13
0.0664227238898536,12,35,0.055555555555555525,13,0.01887661141804786,0,0,0.0,0.01887661141804786,0.01887661141804786,0.0,2024,9,13
0.06691887869015134,12,10,0.055555555555555525,13,0.02239243261342716,0,0,0.0,0.02239243261342705,0.02239243261342716,0.0,2024,9,13
0.06698089804018853,12,25,0.055555555555555525,13,0.09568056253139123,0,0,0.0,0.09568056253139146,0.09568056253139123,0.0,2024,9,13
0.06704291739022578,12,12,0.055555555555555525,13,0.0,0,0,0.0,0.0,0.0,,2024,9,13
0.06716695609030016,8,27,0.055555555555555525,13,0.4622467771639043,0,0,0.0,0.46224677716390433,0.4622467771639043,0.0,2024,9,13
0.0672289754403374,8,61,0.055555555555555525,13,0.540138958647246,0,0,0.0,0.5401389586472459,0.540138958647246,0.0,2024,9,13
0.06729099479037459,8,28,0.055555555555555525,13,0.9401054746358615,0,0,0.0,0.9401054746358614,0.9401054746358614,0.0,2024,9,13
0.06741503349044897,4,43,0.055555555555555525,13,0.5599363803783693,0,0,0.0,0.5599363803783693,0.5599363803783693,0.0,2024,9,13
0.06747705284048622,4,18,0.055555555555555525,13,0.5787292817679559,0,0,0.0,0.5787292817679559,0.5787292817679558,0.0,2024,9,13
0.06784916894070947,14,50,0.055555555555555525,13,0.8296082370668006,0,0,0.0,0.8296082370668006,0.8296082370668006,0.0,2024,9,13
0.06791118829074672,14,33,0.055555555555555525,13,0.995186673363469,0,0,0.0,0.995186673363469,0.995186673363469,0.0,2024,9,13
0.06809724634085834,2,58,0.055555555555555525,13,0.2422986773815503,0,0,0.0,0.24229867738155042,0.2422986773815503,0.0,2024,9,13
0.06822128504093278,2,39,0.055555555555555525,13,0.3222417545621966,0,0,0.0,0.3222417545621966,0.3222417545621965,0.0,2024,9,13
0.06828330439096997,2,21,0.055555555555555525,13,0.4855600200904069,0,0,0.0,0.4855600200904069,0.4855600200904069,0.0,2024,9,13
0.06834532374100721,2,53,0.055555555555555525,13,0.415201741168592,0,0,0.0,0.41520174116859204,0.415201741168592,0.0,2024,9,13
0.0684693624410816,18,49,0.055555555555555525,13,0.22547296166080688,0,0,0.0,0.225472961660807,0.225472961660807,0.0,2024,9,13
0.06853138179111884,18,14,0.055555555555555525,13,0.43893353423740167,0,0,0.0,0.43893353423740167,0.43893353423740167,0.0,2024,9,13
0.06859340114115603,18,13,0.055555555555555525,13,0.13912606730286292,0,0,0.0,0.13912606730286292,0.13912606730286292,0.0,2024,9,13
0.06865542049119328,18,1,0.055555555555555525,13,0.3650175791059769,0,0,0.0,0.365017579105977,0.365017579105977,0.0,2024,9,13
0.06877945919126766,6,29,0.055555555555555525,13,0.37552318767788384,0,0,0.0,0.37552318767788384,0.37552318767788384,0.0,2024,9,13
0.06890349789134209,6,23,0.055555555555555525,13,0.23677381550309728,0,0,0.0,0.23677381550309717,0.23677381550309728,0.0,2024,9,13
0.06902753659141653,20,44,0.055555555555555525,13,0.6703499079189688,0,0,0.0,0.6703499079189688,0.6703499079189688,0.0,2024,9,13
0.06921359464152815,10,31,0.055555555555555525,13,0.582956638205257,0,0,0.0,0.582956638205257,0.582956638205257,0.0,2024,9,13
0.06927561399156534,10,16,0.055555555555555525,13,0.21890172442658629,0,0,0.0,0.21890172442658629,0.21890172442658629,0.0,2024,9,13
0.06933763334160259,10,62,0.055555555555555525,13,0.11351079859367164,0,0,0.0,0.11351079859367152,0.11351079859367152,0.0,2024,9,13
0.06939965269163978,10,7,0.055555555555555525,13,0.46157709693621296,0,0,0.0,0.461577096936213,0.46157709693621296,0.0,2024,9,13
0.06946167204167697,10,37,0.055555555555555525,13,0.11882638540097112,0,0,0.0,0.11882638540097101,0.11882638540097112,0.0,2024,9,13
0.06952369139171422,10,4,0.055555555555555525,13,0.052988448016072276,0,0,0.0,0.0529884480160725,0.052988448016072276,0.0,2024,9,13
0.0695857107417514,10,56,0.055555555555555525,13,0.08592834421563711,0,0,0.0,0.085928344215637,0.08592834421563711,0.0,2024,9,13
0.06977176879186303,16,59,0.055555555555555525,13,0.32316256487527206,0,0,0.0,0.32316256487527206,0.32316256487527206,0.0,2024,9,13
0.06983378814190028,16,45,0.055555555555555525,13,0.23175121379541275,0,0,0.0,0.23175121379541275,0.23175121379541275,0.0,2024,9,13
0.06989580749193747,16,6,0.055555555555555525,13,0.5761342708856521,0,0,0.0,0.5761342708856521,0.5761342708856521,0.0,2024,9,13
0.07001984619201185,1,2,0.055555555555555525,13,0.0005022601707684871,0,0,0.0,0.0005022601707684871,0.0005022601707684871,0.0,2024,9,13
0.0700818655420491,1,15,0.055555555555555525,13,0.019462581617277763,0,0,0.0,0.019462581617277874,0.019462581617277763,0.0,2024,9,13
0.07032994294219796,12,35,0.12499999999999994,13,0.016114180478821405,0,0,0.0,0.016114180478821294,0.016114180478821405,0.0,2024,9,13
0.07088811709253284,12,25,0.12499999999999994,13,0.0889000502260171,0,0,0.0,0.0889000502260171,0.0889000502260171,0.0,2024,9,13
